essay_id,essay_text,sentence_tokens,word_tokens,avg_sentence_length,avg_word_length,lexical_richness,grammar_score,coherence_score,content_relevance_score,final_score
728,Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities. Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace. Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace.,"['Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.', 'Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.', 'Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.']","['Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.', 'Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.', 'Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.']",8.875,6.758064516129032,0.6056338028169014,5.52,6.76,7.06,6.35
729,Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources.,"['Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.']","['Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.']",9.833333333333334,5.981132075471698,0.5423728813559322,9.08,7.32,6.47,7.77
730,"Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance.","['Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.']","['Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.']",9.25,6.967741935483871,0.7837837837837838,5.34,8.16,7.3,6.77
731,"Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace.","['Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.']","['Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.']",9.125,6.868852459016393,0.6027397260273972,6.65,7.81,10.0,8.0
732,Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities.,"['Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.']","['Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.']",8.75,6.733333333333333,0.7714285714285715,5.44,9.96,7.1,7.29
733,"Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance.","['Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.']","['Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.']",9.375,6.73015873015873,0.5866666666666667,8.41,6.18,5.16,6.77
734,Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace. Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace.,"['Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.', 'Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.']","['Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.', 'Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.']",8.5,7.066666666666666,0.4411764705882353,5.08,7.4,5.18,5.81
735,"Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources.","['Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.']","['Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.']",9.5,6.510204081632653,0.7719298245614035,9.41,8.93,8.7,9.05
736,"Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources.","['Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.']","['Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.']",9.25,6.640625,0.7837837837837838,5.83,5.07,9.31,6.65
737,"Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities.","['Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.']","['Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.']",9.375,6.484375,0.7333333333333333,9.86,8.67,8.68,9.15
738,Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities.,"['Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.']","['Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.']",9.5,6.2835820895522385,0.5921052631578947,5.45,9.02,8.24,7.36
739,"Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities.","['Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.']","['Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.']",9.0,7.2105263157894735,0.3472222222222222,5.64,5.17,8.08,6.23
740,Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources.,"['Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.']","['Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.']",9.75,6.114285714285714,0.8205128205128205,9.22,9.79,9.79,9.56
741,"Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance.","['Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.']","['Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.']",9.25,6.640625,0.7837837837837838,7.99,5.93,6.73,6.99
742,"Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance.","['Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.']","['Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.']",9.25,6.967741935483871,0.7837837837837838,6.12,8.39,7.42,7.19
743,"Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance.","['Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.']","['Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.']",9.25,6.714285714285714,0.5405405405405406,8.72,8.13,9.63,8.82
744,Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources.,"['Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.']","['Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.']",9.75,6.114285714285714,0.8205128205128205,6.68,6.66,9.56,7.54
745,Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required.,"['Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.']","['Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.']",9.166666666666666,6.354166666666667,0.7636363636363637,6.98,9.84,9.07,8.46
746,Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities. Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace.,"['Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.', 'Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.']","['Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.', 'Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.']",8.833333333333334,6.622222222222222,0.5094339622641509,9.81,8.16,7.33,8.57
747,"Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities.","['Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.']","['Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.']",9.375,6.484375,0.7333333333333333,7.92,5.48,9.04,7.52
748,"Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace.","['Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.']","['Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.']",9.375,6.415384615384616,0.5866666666666667,5.69,8.13,6.46,6.65
749,"Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance.","['Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.']","['Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.']",9.166666666666666,6.782608695652174,0.7272727272727273,7.8,8.12,10.0,8.56
750,"Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance.","['Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.']","['Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.']",9.5,6.5,0.7894736842105263,7.81,8.67,8.54,8.29
751,"Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Reading daily improves vocabulary, comprehension, and analytical thinking. It contributes to overall academic performance. Artificial intelligence is transforming education. Personalized learning systems help students progress at their own pace.","['Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Reading daily improves vocabulary, comprehension, and analytical thinking.', 'It contributes to overall academic performance.', 'Artificial intelligence is transforming education.', 'Personalized learning systems help students progress at their own pace.']","['Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Reading', 'daily', 'improves', 'vocabulary', ',', 'comprehension', ',', 'and', 'analytical', 'thinking', '.', 'It', 'contributes', 'to', 'overall', 'academic', 'performance', '.', 'Artificial', 'intelligence', 'is', 'transforming', 'education', '.', 'Personalized', 'learning', 'systems', 'help', 'students', 'progress', 'at', 'their', 'own', 'pace', '.']",8.833333333333334,7.348837209302325,0.5471698113207547,7.11,5.43,8.56,7.04
752,Climate change is one of the most urgent global challenges. Immediate action from governments and communities is required. Education equips students with knowledge and critical thinking skills. It also fosters creativity and problem-solving abilities. Water pollution affects both human health and the environment. Sustainable practices are essential to preserve natural resources.,"['Climate change is one of the most urgent global challenges.', 'Immediate action from governments and communities is required.', 'Education equips students with knowledge and critical thinking skills.', 'It also fosters creativity and problem-solving abilities.', 'Water pollution affects both human health and the environment.', 'Sustainable practices are essential to preserve natural resources.']","['Climate', 'change', 'is', 'one', 'of', 'the', 'most', 'urgent', 'global', 'challenges', '.', 'Immediate', 'action', 'from', 'governments', 'and', 'communities', 'is', 'required', '.', 'Education', 'equips', 'students', 'with', 'knowledge', 'and', 'critical', 'thinking', 'skills', '.', 'It', 'also', 'fosters', 'creativity', 'and', 'problem-solving', 'abilities', '.', 'Water', 'pollution', 'affects', 'both', 'human', 'health', 'and', 'the', 'environment', '.', 'Sustainable', 'practices', 'are', 'essential', 'to', 'preserve', 'natural', 'resources', '.']",9.5,6.2,0.7894736842105263,5.07,5.86,7.3,5.98
